15139,Latoya Chander,AW00026138,58,50 and above,Regular,2013-10-23,145,2,1957,3,3,978,103
15140,Derek Nara,AW00026139,53,50 and above,New,2013-03-02,152,1,34,3,3,34,34
15141,Emily Long,AW00026140,53,50 and above,Regular,2013-10-18,145,2,1917,4,4,958,100
15142,Jorge Zhu,AW00026141,42,40-49,New,2013-02-07,153,1,79,2,2,79,79
15143,Micheal Dominguez,AW00026142,59,50 and above,Regular,2013-09-12,146,2,1952,5,5,976,108
15144,Michele Mehta,AW00026143,60,50 and above,New,2013-07-04,148,1,124,2,2,124,124
15145,Cassidy Russell,AW00026144,87,50 and above,New,2013-05-05,150,1,27,3,3,27,27
15146,Calvin Shen,AW00026145,54,50 and above,New,2013-07-07,148,1,79,2,2,79,79
15147,Laura Wang,AW00026146,55,50 and above,New,2013-12-12,143,1,70,1,1,70,70
15148,Ivan Subram,AW00026147,55,50 and above,New,2013-12-22,143,1,79,2,2,79,79
15149,Michael Thompson,AW00026148,55,50 and above,Regular,2013-11-11,144,2,1917,4,4,958,95
15150,Casey Chande,AW00026149,56,50 and above,New,2013-10-04,145,1,79,2,2,79,79
15151,Nancy Rana,AW00026150,50,50 and above,Regular,2013-11-28,144,2,1992,4,4,996,99
15152,Austin Lee,AW00026151,61,50 and above,New,2013-06-25,149,1,70,1,1,70,70
15153,Jaime Gill,AW00026152,51,50 and above,Regular,2013-11-07,144,2,1938,3,3,969,96
15154,Rebecca Collins,AW00026153,58,50 and above,Regular,2013-09-01,146,2,1957,3,3,978,108
15155,Cory Madan,AW00026154,57,50 and above,Regular,2013-09-21,146,2,1938,3,3,969,107
15156,Chad Xie,AW00026155,52,50 and above,New,2013-09-25,146,1,129,3,3,129,129
15157,Shannon Cai,AW00026156,58,50 and above,New,2013-08-17,147,1,79,2,2,79,79
15158,Brad Xu,AW00026157,59,50 and above,New,2013-09-27,146,1,70,1,1,70,70
15159,Lisa Wu,AW00026158,62,50 and above,New,2013-05-02,150,1,94,2,2,94,94
15160,Virginia Raman,AW00026159,62,50 and above,New,2013-09-14,146,1,70,1,1,70,70
15161,Leonard Lal,AW00026160,62,50 and above,Regular,2013-11-20,144,2,1938,3,3,969,102
15162,Wayne Raji,AW00026161,54,50 and above,Regular,2013-09-04,146,2,1903,2,2,951,111
15163,Toni Malhotra,AW00026162,59,50 and above,Regular,2013-08-29,147,2,1903,2,2,951,118
15164,Autumn Cai,AW00026163,60,50 and above,New,2013-03-24,152,1,124,2,2,124,124
15165,Krista Vazquez,AW00026164,54,50 and above,New,2013-07-05,148,1,70,1,1,70,70
15166,Alexandra Flores,AW00026165,63,50 and above,Regular,2013-10-31,145,2,1957,3,3,978,103
15167,Brett Van,AW00026166,64,50 and above,New,2013-12-24,143,1,129,3,3,129,129
15168,Jaclyn Zhao,AW00026167,61,50 and above,Regular,2013-08-29,147,2,1903,2,2,951,118
15169,Ian Campbell,AW00026168,43,40-49,New,2013-11-18,144,1,31,2,2,31,31
15170,Alexandra White,AW00026169,44,40-49,New,2013-11-19,144,1,36,3,3,36,36
15171,Jeremiah Jenkins,AW00026170,44,40-49,New,2014-01-05,142,1,29,1,1,29,29
15172,Randall Ruiz,AW00026171,44,40-49,New,2013-06-05,149,1,27,2,2,27,27
15173,Madeline Hernandez,AW00026172,44,40-49,New,2014-01-24,142,1,27,2,2,27,27
15174,Ariana Rivera,AW00026173,43,40-49,New,2013-04-30,151,1,5,1,1,5,5
15175,Isaac Adams,AW00026174,40,40-49,New,2012-01-08,166,1,2071,1,1,2071,2071
15176,Jose Hughes,AW00026175,39,30-39,New,2013-03-17,152,1,89,3,3,89,89
15177,Jason Hayes,AW00026176,39,30-39,New,2013-10-02,145,1,5,1,1,5,5
15178,Nicole Simmons,AW00026177,39,30-39,New,2013-09-07,146,1,29,2,2,29,29
15179,Paige Price,AW00026178,40,40-49,New,2013-10-12,145,1,102,4,4,102,102
15180,Ruth Rodriguez,AW00026179,74,50 and above,New,2013-03-26,152,1,39,2,2,39,39
15181,Jonathan Butler,AW00026180,42,40-49,New,2013-09-14,146,1,5,1,1,5,5
15182,Lucas Ross,AW00026181,42,40-49,New,2013-04-11,151,1,32,3,3,32,32
15183,Brittney Liang,AW00026182,82,50 and above,New,2013-10-31,145,1,6,2,2,6,6
15184,Allen Arthur,AW00026183,43,40-49,New,2012-01-24,166,1,2071,1,1,2071,2071
15185,Louis Lal,AW00026184,43,40-49,New,2013-04-07,151,1,36,3,3,36,36
15186,Kaylee Green,AW00026185,43,40-49,New,2013-06-02,149,1,68,3,3,68,68
15187,Joanna Gill,AW00026186,75,50 and above,New,2013-11-20,144,1,39,2,2,39,39
15188,Hector Gill,AW00026187,80,50 and above,Regular,2013-09-20,146,2,1932,4,4,966,113
15189,Geoffrey Sara,AW00026188,79,50 and above,Regular,2013-09-19,146,2,1938,3,3,969,114
15190,Pedro Serrano,AW00026189,80,50 and above,Regular,2013-10-01,145,2,1926,5,5,963,107
15191,Arthur Suri,AW00026190,78,50 and above,Regular,2013-10-15,145,2,1932,4,4,966,107
15192,Jon Wang,AW00026191,77,50 and above,Regular,2013-10-14,145,2,1938,3,3,969,107
15193,Noah Hill,AW00026192,76,50 and above,Regular,2013-10-22,145,2,1903,2,2,951,105
15194,Luis Edwards,AW00026193,44,40-49,New,2014-01-02,142,1,35,3,3,35,35
15195,Miguel Brown,AW00026194,43,40-49,New,2013-12-06,143,1,67,5,5,67,67
15196,Alyssa Rivera,AW00026195,44,40-49,New,2013-02-02,153,1,27,2,2,27,27
15197,Gavin Griffin,AW00026196,45,40-49,New,2013-08-22,147,1,30,2,2,30,30
15198,Marcus Lopez,AW00026197,45,40-49,New,2014-01-10,142,1,65,3,3,65,65
15199,Alyssa Taylor,AW00026198,46,40-49,New,2013-09-02,146,1,27,2,2,27,27
15200,Matthew White,AW00026199,45,40-49,New,2013-01-31,154,1,25,1,1,25,25
15201,Ian Baker,AW00026200,47,40-49,New,2013-07-04,148,2,2757,3,3,1378,275
15202,Dalton Watson,AW00026201,46,40-49,Regular,2013-08-07,147,2,4498,5,5,2249,236
15203,Haley Simmons,AW00026202,51,50 and above,New,2013-07-09,148,2,2749,5,5,1374,274
15204,Nicole Hall,AW00026203,52,50 and above,New,2013-10-21,145,1,189,3,3,189,189
15205,Christy Gao,AW00026204,49,40-49,Regular,2013-11-19,144,2,1967,5,5,983,103
15206,Julio Alvarez,AW00026205,61,50 and above,New,2013-11-29,144,1,2451,2,2,2451,2451
15207,Kurt She,AW00026206,61,50 and above,New,2013-12-23,143,1,2478,2,2,2478,2478
15208,Kelvin Zeng,AW00026207,62,50 and above,New,2013-12-23,143,1,2443,1,1,2443,2443
15209,Sharon Anand,AW00026208,61,50 and above,New,2013-06-25,149,1,49,3,3,49,49
15210,Jan Cox,AW00026209,39,30-39,New,2013-09-09,146,1,2384,1,1,2384,2384
15211,Clinton Gill,AW00026210,39,30-39,New,2013-04-02,151,1,554,3,3,554,554
15212,Bridget Yuan,AW00026211,39,30-39,New,2013-04-10,151,1,565,3,3,565,565
15213,Summer Martinez,AW00026212,41,40-49,New,2013-10-05,145,1,23,2,2,23,23
15214,Grant Andersen,AW00026213,42,40-49,New,2013-11-13,144,1,63,2,2,63,63
15215,Christy Chande,AW00026214,45,40-49,New,2013-05-28,150,1,554,3,3,554,554
15216,Grant Shan,AW00026215,45,40-49,New,2013-12-26,143,1,14,2,2,14,14
15217,Ebony Subram,AW00026216,42,40-49,New,2013-07-15,148,1,93,3,3,93,93
15218,Pedro Blanco,AW00026217,42,40-49,New,2013-11-25,144,1,39,2,2,39,39
15219,Barry Patel,AW00026218,47,40-49,New,2013-04-12,151,1,6,2,2,6,6
15220,Summer Suri,AW00026219,46,40-49,New,2013-05-17,150,1,570,3,3,570,570
15221,Jonathan Harris,AW00026220,47,40-49,New,2013-05-21,150,1,540,1,1,540,540
15222,Kari Chapman,AW00026221,47,40-49,New,2013-09-08,146,1,2419,2,2,2419,2419
15223,Carolyn Madan,AW00026222,47,40-49,New,2013-03-30,152,1,561,2,2,561,561
15224,Dominic Sai,AW00026223,47,40-49,New,2013-09-25,146,1,2407,4,4,2407,2407
15225,Henry Gonzalez,AW00026224,42,40-49,New,2013-03-04,152,1,777,2,2,777,777
15226,Sergio Srini,AW00026225,42,40-49,New,2013-03-02,152,1,742,1,1,742,742
15227,Michele Andersen,AW00026226,47,40-49,New,2013-07-09,148,1,5,1,1,5,5
15228,Joe Gutierrez,AW00026227,48,40-49,New,2013-10-28,145,1,1710,2,2,1710,1710
15229,Carolyn Perez,AW00026228,47,40-49,New,2013-10-14,145,1,1701,1,1,1701,1701
15230,Cara Ye,AW00026229,49,40-49,New,2013-10-26,145,1,2419,2,2,2419,2419
15231,Natasha Ramos,AW00026230,48,40-49,New,2013-10-09,145,1,2398,3,3,2398,2398
15232,Maurice Nara,AW00026231,43,40-49,New,2013-11-15,144,1,1765,4,4,1765,1765
15233,Jay Gomez,AW00026232,44,40-49,New,2013-04-23,151,1,5,1,1,5,5
15234,Cristina Chande,AW00026233,50,50 and above,New,2013-02-04,153,1,49,3,3,49,49
15235,Antonio Perry,AW00026234,44,40-49,Regular,2013-11-05,144,2,3293,3,3,1646,149
15236,Michelle Watson,AW00026235,44,40-49,New,2012-10-10,157,1,2182,1,1,2182,2182
15237,Isabella Evans,AW00026236,39,30-39,New,2014-01-16,142,1,60,2,2,60,60
15238,Grace Martin,AW00026237,46,40-49,New,2013-02-22,153,1,27,2,2,27,27
15239,Julia Foster,AW00026238,45,40-49,Regular,2013-11-08,144,2,3299,3,3,1649,149
15240,Kaitlyn Turner,AW00026239,45,40-49,New,2013-11-09,144,1,52,3,3,52,52
15241,Katelyn Evans,AW00026240,46,40-49,New,2013-04-27,151,1,30,2,2,30,30
15242,James Lal,AW00026241,46,40-49,Regular,2013-11-06,144,2,3320,4,4,1660,150
15243,Isabella Lewis,AW00026242,45,40-49,New,2013-04-21,151,1,68,3,3,68,68
15244,Fernando Gonzalez,AW00026243,53,50 and above,New,2013-12-07,143,1,27,2,2,27,27
15245,Jordan Hughes,AW00026244,53,50 and above,New,2013-08-29,147,1,49,2,2,49,49
15246,Devin Murphy,AW00026245,53,50 and above,Regular,2013-08-10,147,2,4490,3,3,2245,236
15247,Jade Bell,AW00026246,53,50 and above,New,2013-10-04,145,1,27,2,2,27,27
15248,Sophia Turner,AW00026247,48,40-49,Regular,2013-08-19,147,2,4468,3,3,2234,235
15249,Thomas Lewis,AW00026248,66,50 and above,New,2013-07-06,148,1,69,3,3,69,69
15250,Thomas Ross,AW00026249,65,50 and above,New,2012-01-09,166,1,2071,1,1,2071,2071
15251,Miguel Simmons,AW00026250,60,50 and above,New,2013-02-14,153,1,156,4,4,156,156
15252,Cedric Huang,AW00026251,66,50 and above,New,2013-12-12,143,1,69,3,3,69,69
15253,Morgan Garcia,AW00026252,65,50 and above,Regular,2013-11-20,144,2,3300,5,5,1650,150
15254,Dalton Wright,AW00026253,64,50 and above,New,2013-06-11,149,1,34,2,2,34,34
15255,Seth Henderson,AW00026254,59,50 and above,New,2013-07-14,148,1,34,2,2,34,34
15256,Cameron Alexander,AW00026255,59,50 and above,New,2013-10-05,145,1,36,3,3,36,36
15257,Ronald Rana,AW00026256,64,50 and above,New,2013-10-09,145,1,93,4,4,93,93
15258,Hector Jimenez,AW00026257,65,50 and above,New,2013-09-03,146,1,83,5,5,83,83
15259,Angelica Powell,AW00026258,59,50 and above,New,2013-10-06,145,1,36,3,3,36,36
15260,Hunter Bryant,AW00026259,59,50 and above,New,2013-04-01,151,1,69,3,3,69,69
15261,Ryan Jackson,AW00026260,54,50 and above,New,2013-05-20,150,1,93,4,4,93,93
15262,Brooke Watson,AW00026261,64,50 and above,New,2013-04-20,151,1,195,4,4,195,195
15263,Hannah Thompson,AW00026262,58,50 and above,New,2013-06-17,149,1,69,3,3,69,69
15264,Kaitlyn Collins,AW00026263,64,50 and above,New,2013-03-16,152,1,29,1,1,29,29
15265,Elijah Lal,AW00026264,63,50 and above,New,2013-03-21,152,1,31,2,2,31,31
15266,Tammy Lopez,AW00026265,63,50 and above,New,2013-11-01,144,1,36,3,3,36,36
15267,Brent Gao,AW00026266,63,50 and above,New,2013-05-23,150,1,93,4,4,93,93
15268,Matthew Martin,AW00026267,64,50 and above,New,2013-10-20,145,1,21,1,1,21,21
15269,Jonathon Romero,AW00026268,62,50 and above,New,2013-05-04,150,1,60,3,3,60,60
15270,Chloe Moore,AW00026269,62,50 and above,New,2013-08-23,147,1,14,2,2,14,14
15271,Hailey Bailey,AW00026270,63,50 and above,New,2013-07-25,148,1,5,1,1,5,5
15272,Bailey Baker,AW00026271,62,50 and above,New,2013-07-22,148,1,23,2,2,23,23
15273,Kelly Hughes,AW00026272,57,50 and above,New,2013-02-06,153,1,60,3,3,60,60
15274,Chelsea Suri,AW00026273,52,50 and above,New,2013-06-30,149,1,60,3,3,60,60
15275,Jennifer Wood,AW00026274,63,50 and above,New,2013-05-24,150,1,21,1,1,21,21
15276,Miguel Johnson,AW00026275,61,50 and above,New,2013-07-10,148,1,27,2,2,27,27
15277,Heather Huang,AW00026276,62,50 and above,Regular,2013-11-18,144,2,3362,5,5,1681,152
15278,Jacqueline Hughes,AW00026277,61,50 and above,Regular,2013-11-30,144,2,3321,3,3,1660,158
15279,Jon Wu,AW00026278,50,50 and above,New,2013-02-03,153,1,30,2,2,30,30
15280,Trinity Sanchez,AW00026279,55,50 and above,New,2012-11-24,156,1,2182,1,1,2182,2182
15281,Jackson Jenkins,AW00026280,61,50 and above,Regular,2013-12-19,143,2,3299,3,3,1649,149
15282,Ian Alexander,AW00026281,61,50 and above,Regular,2013-12-15,143,2,3335,5,5,1667,151
15283,Leonard Jai,AW00026282,48,40-49,New,2013-12-19,143,1,124,5,5,124,124
15284,Jeremiah Diaz,AW00026283,42,40-49,Regular,2013-12-17,143,2,3371,4,4,1685,153
15285,Garrett Ward,AW00026284,48,40-49,New,2013-10-05,145,1,27,2,2,27,27
15286,Kayla Hayes,AW00026285,47,40-49,Regular,2013-12-08,143,2,3309,5,5,1654,150
15287,Evan Phillips,AW00026286,47,40-49,Regular,2013-12-17,143,2,3308,6,6,1654,150
15288,Elijah Baker,AW00026287,48,40-49,New,2013-05-16,150,1,35,3,3,35,35
15289,Alexandra Russell,AW00026288,47,40-49,New,2014-01-13,142,1,27,2,2,27,27
15290,Samuel Simmons,AW00026289,41,40-49,New,2013-06-25,149,1,30,2,2,30,30
15291,Noah Chen,AW00026290,47,40-49,Regular,2013-12-14,143,2,3295,3,3,1647,149
15292,Blake Walker,AW00026291,48,40-49,New,2013-03-11,152,1,35,3,3,35,35
15293,Marty Simpson,AW00026292,48,40-49,Regular,2013-08-05,147,2,4456,5,5,2228,247
15294,Casey Carlson,AW00026293,48,40-49,Regular,2013-08-26,147,2,4455,5,5,2227,234
15295,Andrew Johnson,AW00026294,48,40-49,New,2012-10-31,157,1,2443,1,1,2443,2443
15296,Toni Kapoor,AW00026295,48,40-49,Regular,2013-12-03,143,2,3299,3,3,1649,149
15297,Grace Simmons,AW00026296,48,40-49,Regular,2013-12-24,143,2,3355,5,5,1677,152
15298,Jeremiah Lopez,AW00026297,42,40-49,Regular,2013-12-21,143,2,3287,5,5,1643,149
15299,Jasmine Peterson,AW00026298,42,40-49,Regular,2013-12-07,143,2,3340,3,3,1670,151
15300,Y. Yong,AW00026299,42,40-49,Regular,2013-12-12,143,2,3397,8,8,1698,154
15301,Audrey Ortega,AW00026300,48,40-49,Regular,2013-12-04,143,2,3299,3,3,1649,149
15302,Isaiah Hall,AW00026301,48,40-49,Regular,2013-08-14,147,2,4484,3,3,2242,249
15303,James Jackson,AW00026302,49,40-49,Regular,2013-12-15,143,2,3357,6,6,1678,145
15304,Devon Pal,AW00026303,44,40-49,Regular,2013-12-28,143,2,3321,3,3,1660,150
15305,Anna Lewis,AW00026304,50,50 and above,Regular,2013-12-19,143,2,3264,2,2,1632,148
15306,Julia Rogers,AW00026305,45,40-49,Regular,2013-12-16,143,2,3273,3,3,1636,148
15307,Kyle Holt,AW00026306,45,40-49,New,2013-01-26,154,2,2800,3,3,1400,280
15308,Alexander Miller,AW00026307,50,50 and above,New,2013-01-12,154,2,2848,3,3,1424,284
15309,Sara Kelly,AW00026308,45,40-49,New,2013-01-23,154,2,2867,3,3,1433,286
15310,Julian Powell,AW00026309,45,40-49,New,2013-01-20,154,2,2800,3,3,1400,280
15311,Kaitlyn Garcia,AW00026310,50,50 and above,New,2012-10-29,157,1,2182,1,1,2182,2182
15312,Brenda Rodriguez,AW00026311,48,40-49,New,2013-01-16,154,2,2822,3,3,1411,282
15313,Elizabeth Wood,AW00026312,49,40-49,New,2013-01-06,154,2,2881,5,5,1440,288
15314,Dalton Simmons,AW00026313,43,40-49,Regular,2013-08-17,147,2,4487,3,3,2243,263
15315,Angel Murphy,AW00026314,102,50 and above,New,2013-05-15,150,1,89,3,3,89,89
15316,Taylor Peterson,AW00026315,45,40-49,New,2013-02-21,153,2,2825,4,4,1412,256
15317,Stephanie Hughes,AW00026316,50,50 and above,New,2012-02-16,165,1,1000,1,1,1000,1000
15318,Amanda Wright,AW00026317,51,50 and above,New,2013-02-14,153,2,2862,5,5,1431,260
15319,Caleb Parker,AW00026318,46,40-49,New,2013-08-16,147,1,14,2,2,14,14
15320,Dylan Martinez,AW00026319,51,50 and above,Regular,2013-08-21,147,2,4456,5,5,2228,262
15321,Brianna Diaz,AW00026320,52,50 and above,Regular,2013-08-27,147,2,4464,3,3,2232,248
15322,Randall Blanco,AW00026321,46,40-49,Regular,2013-07-06,148,2,1554,4,4,777,103
15323,Justin Zhang,AW00026322,47,40-49,New,2013-02-27,153,2,2912,4,4,1456,264
15324,Dwayne Ruiz,AW00026323,49,40-49,New,2013-11-16,144,1,27,2,2,27,27
15325,Faith Brooks,AW00026324,49,40-49,Regular,2013-08-19,147,2,4464,3,3,2232,262
15326,Tyler Robinson,AW00026325,44,40-49,Regular,2013-08-24,147,2,4478,5,5,2239,263
15327,Trevor Washington,AW00026326,44,40-49,Regular,2013-08-28,147,2,4442,3,3,2221,261
15328,Jack Jai,AW00026327,50,50 and above,Regular,2013-08-14,147,2,4433,2,2,2216,260
15329,Edward Anderson,AW00026328,50,50 and above,Regular,2013-08-05,147,2,4518,4,4,2259,282
15330,Angelica Bryant,AW00026329,47,40-49,New,2013-03-16,152,2,2860,5,5,1430,260
15331,Marcus Diaz,AW00026330,53,50 and above,New,2013-03-07,152,2,2821,3,3,1410,256
15332,Melanie Powell,AW00026331,52,50 and above,Regular,2013-04-08,151,2,2800,3,3,1400,233
15333,Aaron Mitchell,AW00026332,48,40-49,New,2013-08-16,147,1,49,2,2,49,49
15334,Alexandria Alexander,AW00026333,54,50 and above,New,2013-05-06,150,1,32,3,3,32,32
15335,Ross Blanco,AW00026334,54,50 and above,New,2013-09-28,146,1,27,2,2,27,27
15336,April Pal,AW00026335,54,50 and above,New,2013-04-12,151,1,89,4,4,89,89
15337,Noah Brown,AW00026336,53,50 and above,New,2014-01-17,142,1,27,2,2,27,27
15338,Jennifer Gonzalez,AW00026337,48,40-49,New,2013-04-25,151,1,30,2,2,30,30
15339,Anna Coleman,AW00026338,54,50 and above,Regular,2013-08-28,147,2,4468,3,3,2234,279
15340,Cindy James,AW00026339,53,50 and above,Regular,2013-08-03,147,2,4455,2,2,2227,278
15341,Melissa Morris,AW00026340,45,40-49,New,2013-02-22,153,1,65,3,3,65,65
15342,Olivia Taylor,AW00026341,51,50 and above,New,2013-06-13,149,1,25,1,1,25,25
15343,Eduardo Griffin,AW00026342,45,40-49,Regular,2013-08-04,147,2,4489,4,4,2244,280
15344,Mariah Washington,AW00026343,49,40-49,Regular,2013-04-20,151,2,2800,3,3,1400,233
15345,Natalie Hughes,AW00026344,55,50 and above,Regular,2013-04-14,151,2,2791,2,2,1395,232
15346,Connor Baker,AW00026345,54,50 and above,New,2013-08-08,147,1,49,2,2,49,49
15347,Emmanuel Suri,AW00026346,54,50 and above,New,2013-06-23,149,1,65,3,3,65,65
15348,Alvin Raji,AW00026347,54,50 and above,New,2013-10-22,145,1,25,1,1,25,25
15349,Logan Moore,AW00026348,55,50 and above,New,2013-02-08,153,1,90,3,3,90,90
15350,Adam Lopez,AW00026349,49,40-49,New,2013-04-02,151,1,27,2,2,27,27
15351,Gabrielle King,AW00026350,54,50 and above,New,2013-05-27,150,1,5,1,1,5,5
15352,Emma Moore,AW00026351,55,50 and above,Regular,2013-04-11,151,2,2800,3,3,1400,233
15353,Cynthia Fernandez,AW00026352,51,50 and above,New,2013-10-01,145,1,1764,3,3,1764,1764
15354,Holly Malhotra,AW00026353,51,50 and above,New,2013-11-04,144,1,1774,5,5,1774,1774
15355,Nelson Serrano,AW00026354,52,50 and above,New,2013-11-24,144,1,1751,2,2,1751,1751
15356,Darren Madan,AW00026355,94,50 and above,New,2013-12-04,143,1,63,2,2,63,63
15357,Timothy Howard,AW00026356,53,50 and above,New,2013-05-23,150,1,575,2,2,575,575
15358,Sergio Gonzalez,AW00026357,52,50 and above,New,2013-04-28,151,1,777,2,2,777,777
15359,Mason Gonzalez,AW00026358,93,50 and above,New,2013-05-15,150,1,23,2,2,23,23
15360,George Raman,AW00026359,52,50 and above,New,2013-05-20,150,1,600,4,4,600,600
15361,Max Blanco,AW00026360,47,40-49,New,2013-05-20,150,1,540,1,1,540,540
15362,Ebony Suarez,AW00026361,54,50 and above,New,2014-01-27,142,1,54,2,2,54,54
15363,Joy Torres,AW00026362,54,50 and above,New,2013-10-16,145,1,2420,4,4,2420,2420
15364,Larry Jimenez,AW00026363,53,50 and above,New,2013-11-18,144,1,1745,3,3,1745,1745
15365,Gabriella Hill,AW00026364,92,50 and above,New,2013-08-09,147,1,39,2,2,39,39
15366,Phillip Fernandez,AW00026365,48,40-49,New,2013-02-28,153,1,63,2,2,63,63
15367,Johnathan Schmidt,AW00026366,53,50 and above,New,2013-11-05,144,1,49,3,3,49,49
15368,Omar Shan,AW00026367,54,50 and above,New,2013-06-23,149,1,78,2,2,78,78
15369,Bharat Mirchandani,AW00026368,54,50 and above,New,2013-10-09,145,1,54,1,1,54,54
15370,Kate Nath,AW00026369,54,50 and above,New,2014-01-26,142,1,54,1,1,54,54
15371,Maria Bryant,AW00026370,43,40-49,New,2013-08-23,147,1,23,2,2,23,23
15372,Cassandra Garcia,AW00026371,49,40-49,New,2014-01-24,142,1,34,2,2,34,34
15373,Marie Browning,AW00026372,56,50 and above,New,2013-05-13,150,1,549,2,2,549,549
15374,Mariah Reed,AW00026373,48,40-49,Regular,2013-08-08,147,2,1565,4,4,782,97
15375,Bradley Pal,AW00026374,43,40-49,New,2014-01-20,142,1,124,2,2,124,124
15376,Shannon Ortega,AW00026375,49,40-49,Regular,2013-11-19,144,2,1971,5,5,985,103
15377,Anthony Martinez,AW00026376,67,50 and above,New,2013-10-18,145,1,122,6,6,122,122
15378,Isabelle Foster,AW00026377,67,50 and above,New,2013-12-01,143,1,40,2,2,40,40
15379,Colin Raje,AW00026378,62,50 and above,New,2013-10-21,145,1,60,3,3,60,60
15380,Cindy Rodriguez,AW00026379,62,50 and above,New,2013-07-17,148,1,1784,4,4,1784,1784
15381,Ricardo Luo,AW00026380,63,50 and above,New,2013-07-29,148,1,34,2,2,34,34
15382,Shannon Romero,AW00026381,57,50 and above,New,2013-01-20,154,1,2521,4,4,2521,2521
15383,Dale Xu,AW00026382,51,50 and above,New,2013-01-26,154,1,2443,1,1,2443,2443
15384,Ronnie Hu,AW00026383,64,50 and above,New,2013-08-04,147,1,34,2,2,34,34
15385,Jon Zhu,AW00026384,63,50 and above,New,2013-09-15,146,1,34,2,2,34,34
15386,Javier MuΓö£ΓûÆoz,AW00026385,64,50 and above,New,2013-11-25,144,1,23,2,2,23,23
15387,Kelli Zhao,AW00026386,64,50 and above,New,2013-08-23,147,1,1775,3,3,1775,1775
15388,Dalton Roberts,AW00026387,63,50 and above,New,2013-11-18,144,1,5,1,1,5,5
15389,Wayne Jai,AW00026388,64,50 and above,New,2013-12-08,143,1,2355,2,2,2355,2355
15390,Candice Zhou,AW00026389,59,50 and above,New,2013-04-27,151,1,36,3,3,36,36
15391,Ivan Mehta,AW00026390,65,50 and above,New,2013-08-04,147,1,1726,2,2,1726,1726
15392,Dominique Arun,AW00026391,70,50 and above,New,2013-05-27,150,1,69,3,3,69,69
15393,Kelli Rai,AW00026392,76,50 and above,New,2013-04-09,151,1,60,3,3,60,60
15394,Donald Raman,AW00026393,70,50 and above,New,2013-06-13,149,1,21,1,1,21,21
15395,Martha Sun,AW00026394,74,50 and above,New,2013-10-07,145,1,34,2,2,34,34
15396,Daisy Gill,AW00026395,75,50 and above,New,2013-02-11,153,1,25,2,2,25,25
15397,Terry Black,AW00026396,75,50 and above,New,2014-01-16,142,1,119,4,4,119,119
15398,Micheal Travers,AW00026397,74,50 and above,New,2013-11-08,144,1,40,2,2,40,40
15399,Ian Watson,AW00026398,75,50 and above,New,2013-08-30,147,1,1759,5,5,1759,1759
15400,Erick Gonzalez,AW00026399,74,50 and above,New,2013-02-27,153,1,2544,4,4,2544,2544
15401,Jade James,AW00026400,67,50 and above,New,2013-03-07,152,1,133,3,3,133,133
15402,Natalie Butler,AW00026401,65,50 and above,New,2013-02-12,153,1,39,2,2,39,39
15403,Jamie Wagner,AW00026402,66,50 and above,New,2013-06-17,149,1,29,1,1,29,29
15404,Philip Navarro,AW00026403,61,50 and above,New,2013-09-06,146,1,42,3,3,42,42
15405,Trisha Wu,AW00026404,66,50 and above,New,2013-12-22,143,1,1775,3,3,1775,1775
15406,Naomi Blanco,AW00026405,62,50 and above,New,2013-09-12,146,1,36,3,3,36,36
15407,Haley Lopez,AW00026406,68,50 and above,New,2013-12-17,143,1,2334,4,4,2334,2334
15408,Ashley Davis,AW00026407,62,50 and above,New,2013-03-02,152,1,126,3,3,126,126
15409,Martha Huang,AW00026408,69,50 and above,New,2013-08-28,147,1,39,2,2,39,39
15410,Christy Goel,AW00026409,68,50 and above,New,2013-03-14,152,1,68,2,2,68,68
15411,Franklin Goel,AW00026410,64,50 and above,New,2013-07-11,148,1,29,1,1,29,29
15412,Mario Xu,AW00026411,69,50 and above,New,2013-03-01,152,1,59,2,2,59,59
15413,Kate Chande,AW00026412,65,50 and above,New,2013-10-22,145,1,56,5,5,56,56
15414,Rebekah Romero,AW00026413,70,50 and above,New,2013-10-22,145,1,58,3,3,58,58
15415,George Patel,AW00026414,65,50 and above,New,2013-02-06,153,1,58,3,3,58,58
15416,Latoya Lal,AW00026415,72,50 and above,New,2014-01-19,142,1,69,3,3,69,69
15417,Amy Zhao,AW00026416,71,50 and above,New,2013-07-09,148,1,89,3,3,89,89
15418,Dustin Rai,AW00026417,71,50 and above,New,2013-06-03,149,1,6,2,2,6,6
15419,Rafael Chande,AW00026418,67,50 and above,New,2013-07-07,148,1,36,3,3,36,36
15420,Geoffrey Suri,AW00026419,73,50 and above,New,2013-06-24,149,1,34,2,2,34,34
15421,Bob Kapoor,AW00026420,72,50 and above,New,2013-02-07,153,1,2443,1,1,2443,2443
15422,Allison Peterson,AW00026421,45,40-49,New,2013-10-23,145,1,60,3,3,60,60
15423,Pedro Suri,AW00026422,44,40-49,Regular,2013-11-20,144,2,1981,5,5,990,110
15424,Hector Gutierrez,AW00026423,44,40-49,Regular,2013-11-09,144,2,2002,4,4,1001,111
15425,Kayla White,AW00026424,44,40-49,New,2013-03-03,152,1,79,3,3,79,79
15426,Janelle Malhotra,AW00026425,43,40-49,New,2013-08-30,147,1,70,1,1,70,70
15427,Heidi Malhotra,AW00026426,44,40-49,New,2013-12-05,143,1,70,1,1,70,70
15428,Alicia Xie,AW00026427,43,40-49,New,2013-11-20,144,1,124,2,2,124,124
